id,name,address,postcode,a,b,lat,long,city,notes,website,History
284540,The Lamb,"The Lamb, 54 Holloway Road, London, N7 8JL",N7 8JL,531351,185014,51.54874,-0.107035,Islington,Pub,http://www.thelambn7.co.uk/,
284542,The Lexington,"The Lexington, 96-98 Pentonville Road, London, N1 9JB",N1 9JB,531096,183119,51.53177,-0.111416,Islington,Pub,http://www.thelexington.co.uk/,
284553,The Night Owl Finsbury Park,"The Night Owl Finsbury Park, 5 Station Place, London, N4 2DH",N4 2DH,531426,186787,51.564647,-0.105292,Islington,bar,,
284557,The Old Dairy,"The Old Dairy, Ground Floor, 1-3 Crouch Hill, London",N4 4AP,530692,187430,51.570605,-0.115637,Islington,Pub,https://www.greeneking.co.uk/pubs/greater-london/old-dairy?utm_source=exnet&utm_medium=locations&utm_campaign=UC_pubpage,Permanently closed
284558,The Old Fountain Public House,"The Old Fountain Public House, 3 Baldwin Street, London, EC1V 9NU",EC1V 9NU,622675,-5527598,,,Islington,Pub,http://www.oldfountain.co.uk/,
284560,The Old Queen's Head Public House,"The Old Queen's Head Public House, 44 Essex Road, London, N1 8LN",N1 8LN,622675,-5527598,,,Islington,Pub,http://theoldqueenshead.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMB_Listing,
284564,The Owl and Hitchhiker,"The Owl and Hitchhiker, 471 Holloway Road, London, N7 6LE",N7 6LE,622675,-5527598,,,Islington,Pub,https://www.owlandhitchhiker.pub/,
284572,The Plimsoll,"The Plimsoll, Ground Floor, 52 St Thomas's Road, London",N4 2QW,531451,186491,51.561981,-0.105042,Islington,Pub,https://instagram.com/the.plimsoll?igshid=OGQ5ZDc2ODk2ZA==,
284574,The Railway Tavern,"The Railway Tavern, 2 St Jude Street, London, N16 8JT",N16 8JT,533273,185065,51.548747,-0.079312,Islington,Pub,http://www.railwaytavernn16.co.uk/,
284577,The Regent,"The Regent, 201-203 Liverpool Road, London, N1 1LX",N1 1LX,531379,183934,51.539028,-0.107034,Islington,Pub,http://theregentpub.com/,
284586,The Scottish Stores and The Stores,"The Scottish Stores and The Stores, 6 Caledonian Road, London, N1 9DT",N1 9DT,530446,183033,51.531147,-0.120813,Islington,Pub,http://www.thescottishstores.co.uk/,
284588,The Shakespeare's Head Public House,"The Shakespeare's Head Public House, 1 Arlington Way, London, EC1R 1XA",EC1R 1XA,622675,-5527598,,,Islington,Pub,https://www.greeneking.co.uk/pubs/greater-london/shakespeares-head,
284596,The Snooty Fox,"The Snooty Fox, 75 Grosvenor Avenue, London, N5 2NN",N5 2NN,532439,185089,51.54916,-0.091324,Islington,Pub,http://www.snootyfoxlondon.co.uk/,
284601,The Star of Kings,"The Star of Kings, GROUND FLOOR and Basement, 126 York Way, London",N1 0AX,530345,183610,51.536365,-0.122055,Islington,Pub,http://starofkings.co.uk/,
284603,The Swimmer At The Grafton Arms Ph,"The Swimmer At The Grafton Arms Ph, Eburne Road, London, N7 6AR",N7 6AR,530457,186188,51.559489,-0.119486,Islington,Pub,https://theswimmer.co.uk/,
284604,The Tamil Crown,"The Tamil Crown, 16 Elia Street, London, N1 8DE",N1 8DE,622675,-5527598,,,Islington,Pub,https://www.thetamilcrown.com/,
284606,The Three Johns,"The Three Johns, 73 White Lion Street, London, N1 9PF",N1 9PF,531253,183257,51.532973,-0.109102,Islington,bar,,
284614,The Vineyard,"The Vineyard, 179 Upper Street, London, N1 1RG",N1 1RG,531626,184240,51.54172,-0.10336,Islington,pub,http://www.socialpubandkitchen.co.uk/vineyard-islington?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,
284616,The Weavers Arms Public House,"The Weavers Arms Public House, 98 Newington Green Road, London, N1 4RG",N1 4RG,622675,-5527598,,,Islington,Pub,https://weaversarmsislington.co.uk/,
284618,The White Lion,"The White Lion, 125-127 Stroud Green Road, London, N4 3PX",N4 3PX,622675,-5527598,,,Islington,Pub,https://www.whitelionn4.com/?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,
284619,The White Swan Public House,"The White Swan Public House, 255-256 Upper Street, London, N1 1RU",N1 1RU,531608,184688,51.545751,-0.103452,Islington,Pub,https://www.jdwetherspoon.com/pubs/the-white-swan-islington/,spoons
284620,The Whitecross Tap,"The Whitecross Tap, 142-146 Whitecross Street, London, EC1Y 8QJ",EC1Y 8QJ,532362,182304,51.52415,-0.093466,Islington,Pub,http://www.socialpubandkitchen.co.uk/whitecross-tap-old-street?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,
284621,The Windmill Public House,"The Windmill Public House, 27 Tabernacle Street, London, EC2A 4DE",EC2A 4DE,532851,182213,51.523218,-0.086471,Islington,Pub,http://www.thewindmillinthecity.com/,
284628,Thornhill Arms Public House,"Thornhill Arms Public House, 148 Caledonian Road, London, N1 9RD",N1 9RD,530702,183398,51.534368,-0.116989,Islington,Pub,http://www.thethornhillarms.com/,
284649,Tollington Public House,"Tollington Public House, 115 Hornsey Road, London, N7 6DN",N7 6DN,622675,-5527598,,,Islington,Pub,http://www.tollingtonarms-holloway.co.uk/,
284666,Travelodge,"Travelodge, 185-187 Isledon Road, London, N7 7JR",N7 7JR,622675,-5527598,,,Islington,Hotel,,
284676,Tufnell Park Tavern,"Tufnell Park Tavern, 162 Tufnell Park Road, London, N7 0EE",N7 0EE,622675,-5527598,,,Islington,Pub,http://www.tufnellparktavern.com/,
284679,Twilight Contemporary,"Twilight Contemporary, Ground Floor, 378-380 Essex Road, London",N1 3PF,532652,184617,51.544868,-0.088432,Islington,gallery,,
284680,Two Brewers,"Two Brewers, 109-110 Roman Way, London, N7 8UR",N7 8UR,530764,184725,51.546279,-0.115603,Islington,brewery,https://www.the2brewers.com/london,
284681,Two Brewers Public House,"Two Brewers Public House, 121 Whitecross Street, London, EC1Y 8JH",EC1Y 8JH,532409,182121,51.522495,-0.092872,Islington,Pub,https://www.the2brewers.com/london,
284688,Union Tavern Public House,"Union Tavern Public House, 52 Lloyd Baker Street, London, WC1X 9AA",WC1X 9AA,622675,-5527598,,,Islington,Pub,https://uniontavernlondon.uk/,
284719,W. B Yeats,"W. B Yeats, Ground Floor, 20 Fonthill Road, London",N4 3HU,530981,186966,51.566359,-0.111642,Islington,Pub,https://wbyeatsn4.wixsite.com/wbyeats,
284743,Whittington Stone,"Whittington Stone, 53 Highgate Hill, London, N19 5NE",N19 5NE,529248,186913,51.566282,-0.13665,Islington,Pub,https://www.greatlocalpubs.co.uk/whittington-stone-highgate?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,
284746,Wilmington Arms,"Wilmington Arms, 69 Rosebery Avenue, London, EC1R 4RL",EC1R 4RL,531206,182489,51.526082,-0.110065,Islington,Pub,https://www.wilmingtonclerkenwell.com/?utm_source=g_places&utm_medium=locations&utm_campaign=MC_pubpage,
284755,Woodbine Public House,"Woodbine Public House, 215 Blackstock Road, London, N5 2LL",N5 2LL,622675,-5527598,,,Islington,Pub,https://www.thewoodbinen5.co.uk/,
284759,World's End,"World's End, Public House, 21-23 Stroud Green Road, London",N4 3EF,531206,187040,51.566971,-0.108356,Islington,Pub,https://www.worldsendfinsburypark.com/?utm_source=g_places&utm_medium=locations&utm_campaign=MC_pubpage,
284768,XOYO,"XOYO, Basement And Ground Floor, 32A-37 Cowper Street, London",EC2A 4AP,532904,182467,51.525488,-0.085597,Islington,Club,,
284784,York Public House,"York Public House, 82 Islington High Street, London, N1 8EQ",N1 8EQ,622675,-5527598,,,Islington,Pub,https://www.nicholsonspubs.co.uk/restaurants/london/theyorkislingtonlondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,
